DocumentodeLiquidacao,CodigoNotadeEmpenho,CodigoNaturezaDaDespesa,CodigoFonteDeRecurso,CodigoDetalhamentoFr,NUMERO_PROCESSO,CodigoProjetoAtividade,InstituicaoCodigoUnidadeGestora,Credor_Nome,CONTRATO,CONVENIO,Valor Original,Valor Liquido,Valor Bruto,Valor Retido,Valor Pago,Valor Liquidado a Pagar,Valor Liquido2
2023160101DL000695,2022160101NE12600,33903701,1500100102,6360,1559997/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1822018,0,"R$ 3,353.72","R$ 9,558.11","R$ 3,353.72",R$ 0.00,R$ 0.00,"R$ 3,353.72",9558.11
2023160101DL000696,2022160101NE12159,33903702,1500100102,6360,1559275/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,932018,0,R$ 0.00,"R$ 18,038.04",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,18038.04
2023160101DL000697,2022160101NE12601,33903701,1500100102,6360,1559997/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1822018,0,"R$ 12,200.84","R$ 68,548.18","R$ 12,200.84",R$ 0.00,R$ 0.00,"R$ 12,200.84",68548.18
2023160101DL000698,2022160101NE12584,33903701,1500100102,6360,1560329/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,572019,0,R$ 0.03,"R$ 152,754.69",R$ 0.03,R$ 0.00,R$ 0.03,R$ 0.00,152754.69
2023160101DL000699,2022160101NE12161,33903705,1500100102,6360,1560403/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,2302018,0,R$ 871.12,"R$ 2,482.68",R$ 871.12,R$ 0.00,R$ 871.12,R$ 0.00,2482.68
2023160101DL000700,2022160101NE12163,33903705,1500100102,6360,1560403/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,2302018,0,"R$ 3,484.47","R$ 9,930.74","R$ 3,484.47",R$ 0.00,"R$ 3,484.47",R$ 0.00,9930.74
2023160101DL000701,2022160101NE12609,33903701,1500100102,6360,1562493/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,2022018,0,R$ 0.00,"R$ 134,428.88",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,134428.88
2023160101DL000702,2022160101NE12598,33903701,1500100102,6360,1559516/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1242018,0,"R$ 18,198.04","R$ 51,864.41","R$ 18,198.04",R$ 0.00,R$ 0.00,"R$ 18,198.04",51864.41
2023160101DL000703,2022160101NE12606,33903702,1500100102,6360,1560795/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,352021,0,R$ 0.00,"R$ 162,649.99",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,162649.99
2023160101DL000704,2022160101NE12599,33903701,1500100102,6360,1559516/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,1242018,0,"R$ 30,284.83","R$ 86,311.76","R$ 30,284.83",R$ 0.00,R$ 0.00,"R$ 30,284.83",86311.76
2023160101DL000705,2022160101NE12607,33903702,1500100102,6360,1560795/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,352021,0,R$ 0.00,"R$ 108,941.72",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,108941.72
2023160101DL000706,2022160101NE12608,33903701,1500100102,6360,1562493/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,2022018,0,R$ 0.00,"R$ 206,447.89",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,206447.89
2023160101DL000707,2022160101NE12605,33903702,1500100102,6360,1560795/2022,XXXX,160101,JR LIMPEZA E CONSERVAÇÃO LTDA,352021,0,R$ 0.00,"R$ 12,573.51",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,12573.51
2023160101DL000708,2023160101NE000264,33903944,1550000004,2156,78051/2023,8904,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,#null,"R$ 762,559.97","R$ 762,559.97","R$ 762,559.97",R$ 0.00,"R$ 762,559.97",R$ 0.00,762559.97
2023160101DL000709,2023160101NE000265,33903944,1550000004,2156,78051/2023,8906,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,#null,"R$ 101,668.26","R$ 101,668.26","R$ 101,668.26",R$ 0.00,"R$ 101,668.26",R$ 0.00,101668.26
2023160101DL000710,2023160101NE000263,33903944,1500100102,2156,78051/2023,8338,160101,COMPANHIA DE SANEAMENTO DO PARA-COSANPA,0,#null,"R$ 18,526.11","R$ 18,526.11","R$ 18,526.11",R$ 0.00,"R$ 18,526.11",R$ 0.00,18526.11
2023160101DL000711,2023160101NE000167,33903958,1550000004,2156,72838/2023,8904,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"R$ 46,394.03","R$ 46,394.03","R$ 46,394.03",R$ 0.00,"R$ 46,394.03",R$ 0.00,46394.03
2023160101DL000712,2022160101NE12596,33903701,1500100102,6360,1560652/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,3512017,0,"R$ 18,518.46","R$ 65,971.83","R$ 18,518.46",R$ 0.00,"R$ 12,607.57","R$ 5,910.89",65971.83
2023160101DL000713,2023160101NE000168,33903958,1500100102,2156,72838/2023,8338,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"R$ 9,426.56","R$ 9,426.56","R$ 9,426.56",R$ 0.00,"R$ 9,426.56",R$ 0.00,9426.56
2023160101DL000714,2022160101NE12597,33903701,1500100102,6360,1560652/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,3512017,0,R$ 0.00,"R$ 176,706.42",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,176706.42
2023160101DL000715,2023160101NE000234,33903701,1500100102,6360,152073/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 60,161.51","R$ 60,161.51","R$ 60,161.51",R$ 0.00,R$ 0.00,"R$ 60,161.51",60161.51
 , ,33903705,1500100102,6360,152073/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 22,109.22","R$ 22,109.22","R$ 22,109.22",R$ 0.00,R$ 0.00,"R$ 22,109.22",22109.22
2023160101DL000716,2023160101NE000233,33903701,1500100102,6360,152073/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 6,778.62","R$ 6,778.62","R$ 6,778.62",R$ 0.00,R$ 0.00,"R$ 6,778.62",6778.62
 , ,33903705,1500100102,6360,152073/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 12,633.84","R$ 12,633.84","R$ 12,633.84",R$ 0.00,R$ 0.00,"R$ 12,633.84",12633.84
2023160101DL000717,2023160101NE000304,33909239,1500100102,0,38865/2023,8338,160101,LAGHI ENGENHARIA LTDA,#null,#null,"R$ 777,731.16","R$ 789,574.78","R$ 777,731.16",R$ 0.00,"R$ 777,731.16",R$ 0.00,789574.78
2023160101DL000718,2023160101NE000233,33903701,1500100102,6360,152073/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 124,137.88","R$ 124,137.88","R$ 124,137.88",R$ 0.00,R$ 0.00,"R$ 124,137.88",124137.88
 , ,33903705,1500100102,6360,152073/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 31,584.60","R$ 31,584.60","R$ 31,584.60",R$ 0.00,R$ 0.00,"R$ 31,584.60",31584.6
2023160101DL000719,2023160101NE000234,33903701,1500100102,6360,152073/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 6,778.62","R$ 6,778.62","R$ 6,778.62",R$ 0.00,R$ 0.00,"R$ 6,778.62",6778.62
2023160101DL000720,2023160101NE000233,33903701,1500100102,6360,152073/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 45,332.65","R$ 45,332.65","R$ 45,332.65",R$ 0.00,R$ 0.00,"R$ 45,332.65",45332.65
 , ,33903705,1500100102,6360,152073/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 6,316.92","R$ 6,316.92","R$ 6,316.92",R$ 0.00,R$ 0.00,"R$ 6,316.92",6316.92
2023160101DL000721,2023160101NE000163,33903944,1550000004,2156,79669/2023,8904,160101,SERVICO AUTONOMO DE AGUA E ESGOTO DE IG. ACU.,0,#null,R$ 563.60,R$ 563.60,R$ 563.60,R$ 0.00,R$ 0.00,R$ 563.60,563.6
2023160101DL000722,2023160101NE000234,33903701,1500100102,6360,152073/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 69,483.37","R$ 69,483.37","R$ 69,483.37",R$ 0.00,R$ 0.00,"R$ 69,483.37",69483.37
 , ,33903705,1500100102,6360,152073/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 22,109.22","R$ 22,109.22","R$ 22,109.22",R$ 0.00,R$ 0.00,"R$ 22,109.22",22109.22
2023160101DL000723,2022160101NE11396,33903615,1550000004,0,1384324/2019,XXXX,160101,FENELON LIMA SOBRINHO,342016,0,R$ 0.01,"R$ 9,509.87",R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,9509.87
2023160101DL000724,2023160101NE000234,33903701,1500100102,6360,152073/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 64,822.44","R$ 64,822.44","R$ 64,822.44",R$ 0.00,R$ 0.00,"R$ 64,822.44",64822.44
 , ,33903705,1500100102,6360,152073/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,48,#null,"R$ 25,267.68","R$ 25,267.68","R$ 25,267.68",R$ 0.00,R$ 0.00,"R$ 25,267.68",25267.68
2023160101DL000725,2022160101NE11219,33903615,1550000004,0,1085191/2021,XXXX,160101,RAIMUNDA DA SILVA CUNHA,112014,0,R$ 0.01,R$ 610.96,R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,610.96
2023160101DL000726,2023160101NE000166,33903958,1500100102,2156,72838/2023,8910,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,R$ 255.60,R$ 255.60,R$ 255.60,R$ 0.00,R$ 255.60,R$ 0.00,255.6
2023160101DL000727,2023160101NE000165,33903958,1550000004,2156,72838/2023,8906,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"R$ 15,514.58","R$ 15,514.58","R$ 15,514.58",R$ 0.00,"R$ 15,514.58",R$ 0.00,15514.58
2023160101DL000728,2023160101NE000164,33903944,1550000004,2156,79648/2023,8904,160101,SERVICO AUTONOMO DE AGUA E ESGOTO S.D.CAPIM,0,#null,R$ 910.80,R$ 910.80,R$ 910.80,R$ 0.00,R$ 910.80,R$ 0.00,910.8
2023160101DL000729,2023160101NE000163,33903944,1550000004,2156,79669/2023,8904,160101,SERVICO AUTONOMO DE AGUA E ESGOTO DE IG. ACU.,0,#null,R$ 563.60,R$ 563.60,R$ 563.60,R$ 0.00,R$ 563.60,R$ 0.00,563.6
2023160101DL000730,2022160101NE00207,33903007,1500100102,0,113806/2022,XXXX,160101,DANTAS COM.REPRESENTACOES E SERVICOS LTDA-EPP,0,0,"R$ 18,858.15","R$ 18,858.15","R$ 18,858.15",R$ 0.00,"R$ 18,858.15",R$ 0.00,18858.15
2023160101DL000731,2022160101NE00208,33903007,1500100102,0,113806/2022,XXXX,160101,DANTAS COM.REPRESENTACOES E SERVICOS LTDA-EPP,0,0,"R$ 1,220.00","R$ 1,220.00","R$ 1,220.00",R$ 0.00,"R$ 1,220.00",R$ 0.00,1220
2023160101DL000733,2022160101NE11394,33903615,1550000004,0,732657/2021,XXXX,160101,MARCELO GOMES RODRIGUES,1062021,0,R$ 0.01,"R$ 9,023.14",R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,9023.14
2023160101DL000734,2022160101NE12287,33903916,1500100102,0,1554264/2022,XXXX,160101,P1 CONSTRUTORA LTDA,1202021,0,R$ 0.01,"R$ 1,157.73",R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,1157.73
2023160101DL000735,2022160101NE11467,33903615,1550000004,0,1303651/2018,XXXX,160101,ISANE THEREZINHA ZAHLUTH MONTEIRO,232017,0,"R$ 9,963.83","R$ 12,544.10","R$ 9,963.83",R$ 0.00,"R$ 9,963.83",R$ 0.00,12544.1
2023160101DL000736,2023160101NE000237,33903701,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 114,592.24","R$ 114,592.24","R$ 114,592.24",R$ 0.00,R$ 0.00,"R$ 114,592.24",114592.24
 , ,33903705,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 91,595.05","R$ 91,595.05","R$ 91,595.05",R$ 0.00,R$ 0.00,"R$ 91,595.05",91595.05
2023160101DL000737,2023160101NE000237,33903701,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 12,846.09","R$ 12,846.09","R$ 12,846.09",R$ 0.00,R$ 0.00,"R$ 12,846.09",12846.09
 , ,33903705,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 37,901.40","R$ 37,901.40","R$ 37,901.40",R$ 0.00,R$ 0.00,"R$ 37,901.40",37901.4
2023160101DL000738,2023160101NE000237,33903701,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 12,846.09","R$ 12,846.09","R$ 12,846.09",R$ 0.00,R$ 0.00,"R$ 12,846.09",12846.09
 , ,33903705,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 12,633.80","R$ 12,633.80","R$ 12,633.80",R$ 0.00,R$ 0.00,"R$ 12,633.80",12633.8
2023160101DL000739,2023160101NE000237,33903701,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 21,031.25","R$ 21,031.25","R$ 21,031.25",R$ 0.00,R$ 0.00,"R$ 21,031.25",21031.25
 , ,33903705,1500100102,6360,152174/2023,8904,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 37,901.40","R$ 37,901.40","R$ 37,901.40",R$ 0.00,R$ 0.00,"R$ 37,901.40",37901.4
2023160101DL000740,2023160101NE000238,33903701,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 12,846.09","R$ 12,846.09","R$ 12,846.09",R$ 0.00,R$ 0.00,"R$ 12,846.09",12846.09
 , ,33903705,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 31,584.50","R$ 31,584.50","R$ 31,584.50",R$ 0.00,R$ 0.00,"R$ 31,584.50",31584.5
2023160101DL000741,2023160101NE000238,33903701,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 141,535.25","R$ 141,535.25","R$ 141,535.25",R$ 0.00,R$ 0.00,"R$ 141,535.25",141535.25
 , ,33903705,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 94,753.50","R$ 94,753.50","R$ 94,753.50",R$ 0.00,R$ 0.00,"R$ 94,753.50",94753.5
2023160101DL000742,2023160101NE000238,33903701,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 49,110.96","R$ 49,110.96","R$ 49,110.96",R$ 0.00,R$ 0.00,"R$ 49,110.96",49110.96
 , ,33903705,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 18,950.70","R$ 18,950.70","R$ 18,950.70",R$ 0.00,R$ 0.00,"R$ 18,950.70",18950.7
2023160101DL000743,2023160101NE000238,33903701,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 25,692.18","R$ 25,692.18","R$ 25,692.18",R$ 0.00,R$ 0.00,"R$ 25,692.18",25692.18
 , ,33903705,1500100102,6360,152174/2023,8906,160101,KAPA CAPITAL FACILITIES LTDA,192,#null,"R$ 15,792.25","R$ 15,792.25","R$ 15,792.25",R$ 0.00,R$ 0.00,"R$ 15,792.25",15792.25
2023160101DL000744,2023160101NE000168,33903958,1500100102,2156,72838/2023,8338,160101,OI S.A.- EM RECUPERACAO JUDICIAL,21,#null,"-R$ 8,356.23","R$ 8,356.23","-R$ 8,356.23",R$ 0.00,R$ 0.00,"-R$ 8,356.23",8356.23
2023160101DL000745,2022160101NE11842,33903615,1550000004,0,608967/2019,XXXX,160101,ANA PAULA MIRANDA DE SOUSA,752020,0,R$ 0.01,"R$ 4,235.31",R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,4235.31
2023160101DL000746,2022160101NE12157,33903705,1500100102,6360,1559070/2022,XXXX,160101,DIAMOND SERVIÇOS DE LIMPEZA E MÃO DE OBRA LTDA,592018,0,"R$ 2,587.22","R$ 4,468.83","R$ 2,587.22",R$ 0.00,"R$ 2,587.22",R$ 0.00,4468.83
2023160101DL000747,2022160101NE11416,33903615,1550000004,0,662543/2022,XXXX,160101,ANTONIO SILVA CARDOSO,232016,0,R$ 0.01,R$ 758.96,R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,758.96
2023160101DL000749,2023160101NE000001,44905212,1500100102,0,1216194/2022,7607,160101,AL PAES BOULHOSA,0,#null,"R$ 102,000.00","R$ 102,000.00","R$ 102,000.00",R$ 0.00,R$ 0.00,"R$ 102,000.00",102000
2023160101DL000750,2022160101NE11418,33903615,1550000004,0,564822/2022,XXXX,160101,CARLOS AUGUSTO GONCALVES RODRIGUES,1012019,0,R$ 0.01,"R$ 1,724.00",R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,1724
2023160101DL000752,2022160101NE12155,33903702,1500100102,6360,1561622/2022,XXXX,160101,E B CARDOSO LTDA,1582018,0,"-R$ 11,699.68","R$ 33,149.08","-R$ 11,699.68",R$ 0.00,R$ 0.00,"-R$ 11,699.68",33149.08
2023160101DL000753,2022160101NE12155,33903702,1500100102,6360,1561622/2022,XXXX,160101,E B CARDOSO LTDA,1582018,0,R$ 0.00,"R$ 11,699.68",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,11699.68
2023160101DL000754,2022160101NE12574,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,"-R$ 11,472.68","R$ 32,505.94","-R$ 11,472.68",R$ 0.00,R$ 0.00,"-R$ 11,472.68",32505.94
2023160101DL000755,2022160101NE12287,33903916,1500100102,0,1554264/2022,XXXX,160101,P1 CONSTRUTORA LTDA,1202021,0,R$ 0.00,"R$ 29,205.20",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,29205.2
2023160101DL000756,2022160101NE11262,33903615,1550000004,0,1368415/2021,XXXX,160101,CARLOS VANEIDE MOREIRA DO SACRAMENTO,82010,0,R$ 0.01,R$ 691.42,R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,691.42
2023160101DL000757,2022160101NE12574,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,R$ 0.00,"R$ 11,472.68",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,11472.68
2023160101DL000758,2022160101NE12287,33903916,1500100102,0,1554264/2022,XXXX,160101,P1 CONSTRUTORA LTDA,1202021,0,R$ 0.00,"R$ 2,507.78",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,2507.78
2023160101DL000759,2022160101NE12287,33903916,1500100102,0,1554264/2022,XXXX,160101,P1 CONSTRUTORA LTDA,1202021,0,R$ 0.00,"R$ 2,547.00",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,2547
2023160101DL000760,2022160101NE12590,33903001,1500000001,2169,1548698/2022,XXXX,160101,TICKET SOLUCOES HDFGT S/A,0,0,"R$ 200,000.00","R$ 200,000.00","R$ 200,000.00",R$ 0.00,"R$ 200,000.00",R$ 0.00,200000
 ,2022160101NE12593,33903001,1500100102,2169,1548698/2022,XXXX,160101,TICKET SOLUCOES HDFGT S/A,0,0,"R$ 12,711.12","R$ 12,711.12","R$ 12,711.12",R$ 0.00,"R$ 12,711.12",R$ 0.00,12711.12
2023160101DL000761,2022160101NE12287,33903916,1500100102,0,1554264/2022,XXXX,160101,P1 CONSTRUTORA LTDA,1202021,0,R$ 0.00,"R$ 37,127.23",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,37127.23
2023160101DL000762,2023160101NE000326,44404225,1500100102,10796,1644596/2022,7674,160101,PREFEITURA MUNICIPAL DE PEIXE BOI,#null,034/2022,"R$ 771,990.90","R$ 771,990.90","R$ 771,990.90",R$ 0.00,"R$ 771,990.90",R$ 0.00,771990.9
2023160101DL000763,2022160101NE11436,33903615,1550000004,0,1009062/2021,XXXX,160101,CLAUDIANIS PANTOJA ALMEIDA,722022,0,R$ 0.01,R$ 19.20,R$ 0.01,R$ 0.00,R$ 0.01,R$ 0.00,19.2
2023160101DL000764,2023160101NE000305,44404225,1500100102,10945,1562263/2022,7674,160101,PREFEITURA MUNICIPAL DE MAGALHAES BARATA,#null,049/2022,"R$ 482,167.09","R$ 482,167.09","R$ 482,167.09",R$ 0.00,"R$ 482,167.09",R$ 0.00,482167.09
2023160101DL000765,2022160101NE12575,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,"-R$ 13,966.49","R$ 39,571.71","-R$ 13,966.49",R$ 0.00,R$ 0.00,"-R$ 13,966.49",39571.71
2023160101DL000766,2022160101NE12575,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,R$ 0.00,"R$ 13,966.49",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,13966.49
2023160101DL000767,2022160101NE12575,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,"-R$ 13,966.49","R$ 13,966.49","-R$ 13,966.49",R$ 0.00,R$ 0.00,"-R$ 13,966.49",13966.49
2023160101DL000768,2022160101NE11838,33903320,1500100102,11112,1504850/2022,XXXX,160101,SOEIRO RABELO & CIA LTDA-ME,2552022,0,"R$ 256,099.48","R$ 269,578.40","R$ 256,099.48",R$ 0.00,"R$ 256,099.48",R$ 0.00,269578.4
2023160101DL000769,2022160101NE12133,33903303,1500100102,6355,1548305/2022,XXXX,160101,BRASIL RENT A CAR LTDA-EPP,782018,0,"R$ 82,535.32","R$ 82,535.32","R$ 82,535.32",R$ 0.00,"R$ 82,535.32",R$ 0.00,82535.32
2023160101DL000773,2022160101NE12575,33903703,1500100102,6361,1560951/2022,XXXX,160101,BELEM RIO SEGURANCA LTDA,622021,0,R$ 0.00,"R$ 13,966.49",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,13966.49
2023160101DL000774,2023160101NE000306,44404225,1500100102,10838,30342/2023,7674,160101,PREFEITURA MUNICIPAL DE PORTO DE MOZ,#null,040/2022,"R$ 588,355.37","R$ 588,355.37","R$ 588,355.37",R$ 0.00,"R$ 588,355.37",R$ 0.00,588355.37
2023160101DL000775,2022160101NE12128,33903706,1500100102,0,1562623/2022,XXXX,160101,PARAFRIOS REFRIGERACAO COMER. E SERV.LTDA-EPP,1102019,0,-R$ 129.69,R$ 597.41,-R$ 129.69,R$ 0.00,R$ 0.00,-R$ 129.69,597.41
2023160101DL000776,2023160101NE000306,44404225,1500100102,10838,30342/2023,7674,160101,PREFEITURA MUNICIPAL DE PORTO DE MOZ,#null,040/2022,R$ 0.00,"R$ 588,355.37",R$ 0.00,R$ 0.00,R$ 0.00,R$ 0.00,588355.37
2023160101DL000777,2023160101NE000306,44404225,1500100102,10838,30342/2023,7674,160101,PREFEITURA MUNICIPAL DE PORTO DE MOZ,#null,040/2022,"-R$ 588,355.37","R$ 588,355.37","-R$ 588,355.37",R$ 0.00,R$ 0.00,"-R$ 588,355.37",588355.37
2023160101DL000778,2023160101NE000306,44404225,1500100102,10838,30342/2023,7674,160101,PREFEITURA MUNICIPAL DE PORTO DE MOZ,#null,040/2022,"R$ 588,355.37","R$ 588,355.37","R$ 588,355.37",R$ 0.00,"R$ 588,355.37",R$ 0.00,588355.37
2023160101DL000779,2023160101NE000340,31900413,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 2,631.00","R$ 2,631.00","R$ 2,631.00",R$ 0.00,"R$ 2,631.00",R$ 0.00,2631
 ,2023160101NE000342,31901607,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,623.24","R$ 1,623.24","R$ 1,623.24",R$ 0.00,"R$ 1,623.24",R$ 0.00,1623.24
 ,2023160101NE000348,31901607,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 4,501,949.44","R$ 4,501,949.44","R$ 4,501,949.44",R$ 0.00,"R$ 4,501,949.44",R$ 0.00,4501949.44
 , ,31901612,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 7,203.92","R$ 7,203.92","R$ 7,203.92",R$ 0.00,"R$ 7,203.92",R$ 0.00,7203.92
 , ,31901629,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 45,897.31","R$ 45,897.31","R$ 45,897.31",R$ 0.00,"R$ 45,897.31",R$ 0.00,45897.31
 , ,31901638,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,518,106.55","R$ 1,518,106.55","R$ 1,518,106.55",R$ 0.00,"R$ 1,518,106.55",R$ 0.00,1518106.55
 ,2023160101NE000350,31901629,1500100102,0,2023/192050,8910,160101,Folha de Pagamento,#null,#null,R$ 500.00,R$ 500.00,R$ 500.00,R$ 0.00,R$ 500.00,R$ 0.00,500
 ,2023160101NE000352,31901607,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 1,893.65","R$ 1,893.65","R$ 1,893.65",R$ 0.00,"R$ 1,893.65",R$ 0.00,1893.65
 , ,31901638,1500100102,0,2023/192050,8339,160101,Folha de Pagamento,#null,#null,"R$ 10,671.50","R$ 10,671.50","R$ 10,671.50",R$ 0.00,"R$ 10,671.50",R$ 0.00,10671.5
 ,2023160101NE000353,31901101,1500100102,0,2023/192050,8910,160101,Folha de Pagamento,#null,#null,"R$ 24,876.21","R$ 24,876.21","R$ 24,876.21",R$ 0.00,"R$ 24,876.21",R$ 0.00,24876.21
 , ,31901107,1500100102,0,2023/192050,8910,160101,Folha de Pagamento,#null,#null,R$ 630.58,R$ 630.58,R$ 630.58,R$ 0.00,R$ 630.58,R$ 0.00,630.58
 , ,31901113,1500100102,0,2023/192050,8910,160101,Folha de Pagamento,#null,#null,"R$ 4,424.42","R$ 4,424.42","R$ 4,424.42",R$ 0.00,"R$ 4,424.42",R$ 0.00,4424.42
 , ,31901117,1500100102,0,2023/192050,8910,160101,Folha de Pagamento,#null,#null,"R$ 12,552.75","R$ 12,552.75","R$ 12,552.75",R$ 0.00,"R$ 12,552.75",R$ 0.00,12552.75
 , ,31901128,1500100102,0,2023/192050,8910,160101,Folha de Pagamento,#null,#null,"R$ 1,089.09","R$ 1,089.09","R$ 1,089.09",R$ 0.00,"R$ 1,089.09",R$ 0.00,1089.09
